State,District,Market,Commodity Group,Commodity,Arrival Quantity,Arrival Unit,Arrival Date
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ) APMC,Vegetables,Onion,0.23,Metric Tonnes,01-03-2026
Tamil Nadu,Sivaganga,Karaikudi(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.42,Metric Tonnes,01-03-2026
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.41,Metric Tonnes,01-03-2026
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ) APMC,Vegetables,Onion,0.42,Metric Tonnes,01-03-2026
Tamil Nadu,Sivaganga,Tirupatthur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.24,Metric Tonnes,01-03-2026
Tamil Nadu,Tenkasi,Sankarankoil(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.55,Metric Tonnes,01-03-2026
Tamil Nadu,Tenkasi,Tenkasi(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.4,Metric Tonnes,01-03-2026
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ) APMC,Vegetables,Onion,1.14,Metric Tonnes,01-03-2026
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.17,Metric Tonnes,01-03-2026
Tamil Nadu,Thanjavur,Pattukottai(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.68,Metric Tonnes,01-03-2026
Tamil Nadu,Thanjavur,Peravurani(Uzhavar Sandhai),Vegetables,Onion,0.15,Metric Tonnes,01-03-2026
Tamil Nadu,Thanjavur,Thanjavur(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.28,Metric Tonnes,01-03-2026
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.69,Metric Tonnes,01-03-2026
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.11,Metric Tonnes,01-03-2026
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Vegetables,Onion,2.35,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.83,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.36,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.09,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.29,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.3,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.45,Metric Tonnes,01-03-2026
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.47,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.8,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.3,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.16,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.23,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.76,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Vegetables,Onion,1,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Vegetables,Onion,0.55,Metric Tonnes,01-03-2026
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.52,Metric Tonnes,01-03-2026
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.38,Metric Tonnes,01-03-2026
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Vegetables,Onion,2.85,Metric Tonnes,01-03-2026
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.55,Metric Tonnes,01-03-2026
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.8,Metric Tonnes,01-03-2026
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.1,Metric Tonnes,01-03-2026
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.57,Metric Tonnes,01-03-2026
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Vegetables,Onion,0.82,Metric Tonnes,01-03-2026
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ) APMC,Vegetables,Onion,0.62,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.25,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.24,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.1,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.22,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.32,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.04,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.2,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.35,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.08,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.05,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.03,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.2,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.31,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.19,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.11,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Vegetables,Onion,1,Metric Tonnes,01-03-2026
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.21,Metric Tonnes,01-03-2026
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.32,Metric Tonnes,01-03-2026
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.2,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.2,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Vegetables,Onion,1.2,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ) APMC,Vegetables,Onion,1.75,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Pallikonda(Uzhavar Sandhai),Vegetables,Onion,0.12,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Perampet(Uzhavar Sandhai),Vegetables,Onion,0.12,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Thirupathur APMC,Vegetables,Onion,0.9,Metric Tonnes,01-03-2026
Tamil Nadu,Vellore,Vellore APMC,Vegetables,Onion,1.4,Metric Tonnes,01-03-2026
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.35,Metric Tonnes,01-03-2026
Tamil Nadu,Villupuram,Tindivanam APMC,Vegetables,Onion,1.1,Metric Tonnes,01-03-2026
Tamil Nadu,Villupuram,Ulundurpettai APMC,Vegetables,Onion,0.49,Metric Tonnes,01-03-2026
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.42,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.64,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.33,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.28,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.05,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.04,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.25,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.06,Metric Tonnes,01-03-2026
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ) APMC,Vegetables,Onion,0.06,Metric Tonnes,01-03-2026
Telangana,Hyderabad,Bowenpally APMC,Vegetables,Onion,124.8,Metric Tonnes,01-03-2026
Telangana,Hyderabad,Gudimalkapur APMC,Vegetables,Onion,179.5,Metric Tonnes,01-03-2026
Telangana,Ranga Reddy,"Kukatpally,RBZ APMC",Vegetables,Onion,26.7,Metric Tonnes,01-03-2026
Tripura,Dhalai,Gandacharra APMC,Vegetables,Onion,0.2,Metric Tonnes,01-03-2026
Tripura,Dhalai,Halahali,Vegetables,Onion,3,Metric Tonnes,01-03-2026
Tripura,Khowai,Kalyanpur APMC,Vegetables,Onion,3.5,Metric Tonnes,01-03-2026
Tripura,North Tripura,Dasda APMC,Vegetables,Onion,0.2,Metric Tonnes,01-03-2026
Tripura,North Tripura,Kanchanpur,Vegetables,Onion,0.9,Metric Tonnes,01-03-2026
Tripura,Sepahijala,Jampuijala APMC,Vegetables,Onion,0.3,Metric Tonnes,01-03-2026
Tripura,Sepahijala,Melaghar APMC,Vegetables,Onion,1,Metric Tonnes,01-03-2026
Uttar Pradesh,Agra,Samsabad APMC,Vegetables,Onion,0.8,Metric Tonnes,01-03-2026
Uttar Pradesh,Aligarh,Charra APMC,Vegetables,Onion,1,Metric Tonnes,01-03-2026
Uttar Pradesh,Balrampur,Tulsipur APMC,Vegetables,Onion,6.5,Metric Tonnes,01-03-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Onion,0.3,Metric Tonnes,01-03-2026
Uttar Pradesh,Bulandshahar,Gulavati APMC,Vegetables,Onion,0.2,Metric Tonnes,01-03-2026
Uttar Pradesh,Bulandshahar,Siyana APMC,Vegetables,Onion,2,Metric Tonnes,01-03-2026
Uttar Pradesh,Chitrakut,Karvi APMC,Vegetables,Onion,9,Metric Tonnes,01-03-2026
Uttar Pradesh,Etah,Awagarh APMC,Vegetables,Onion,1.4,Metric Tonnes,01-03-2026
Uttar Pradesh,Etawah,Jasvantnagar APMC,Vegetables,Onion,7,Metric Tonnes,01-03-2026
Uttar Pradesh,Hathras,Shadabad APMC,Vegetables,Onion,10,Metric Tonnes,01-03-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Vegetables,Onion,8,Metric Tonnes,01-03-2026
Uttar Pradesh,Sambhal,Sambhal APMC,Vegetables,Onion,4,Metric Tonnes,01-03-2026
Uttar Pradesh,Shamli,Kairana APMC,Vegetables,Onion,1.2,Metric Tonnes,01-03-2026
Uttarakhand,Dehradoon,Rishikesh APMC,Vegetables,Onion,8.2,Metric Tonnes,01-03-2026
Uttarakhand,Garhwal (Pauri),Kotadwara APMC,Vegetables,Onion,1.6,Metric Tonnes,01-03-2026
Uttarakhand,Haridwar,Roorkee APMC,Vegetables,Onion,2,Metric Tonnes,01-03-2026
Uttarakhand,Nanital,Haldwani APMC,Vegetables,Onion,62.4,Metric Tonnes,01-03-2026
Uttarakhand,Nanital,Ramnagar APMC,Vegetables,Onion,5.5,Metric Tonnes,01-03-2026
Uttarakhand,Udhamsinghnagar,Khateema APMC,Vegetables,Onion,6.5,Metric Tonnes,01-03-2026
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Vegetables,Onion,25,Metric Tonnes,01-03-2026
Uttarakhand,Udhamsinghnagar,Sitarganj APMC,Vegetables,Onion,25,Metric Tonnes,01-03-2026
West Bengal,Bankura,Bankura Sadar APMC,Vegetables,Onion,29.5,Metric Tonnes,01-03-2026
West Bengal,Bankura,Bishnupur(Bankura) APMC,Vegetables,Onion,0.6,Metric Tonnes,01-03-2026
West Bengal,Birbhum,Birbhum APMC,Vegetables,Onion,29,Metric Tonnes,01-03-2026
West Bengal,Birbhum,Bolpur APMC,Vegetables,Onion,28,Metric Tonnes,01-03-2026
West Bengal,Birbhum,Sainthia APMC,Vegetables,Onion,25,Metric Tonnes,01-03-2026
West Bengal,Dakshin Dinajpur,Gangarampur(Dakshin Dinajpur) APMC,Vegetables,Onion,2.2,Metric Tonnes,01-03-2026
West Bengal,Darjeeling,Darjeeling APMC,Vegetables,Onion,0.3,Metric Tonnes,01-03-2026
West Bengal,Darjeeling,Karsiyang(Matigara) APMC,Vegetables,Onion,0.4,Metric Tonnes,01-03-2026
West Bengal,Darjeeling,Siliguri APMC,Vegetables,Onion,26,Metric Tonnes,01-03-2026
West Bengal,Hooghly,Champadanga APMC,Vegetables,Onion,6.2,Metric Tonnes,01-03-2026
West Bengal,Hooghly,Kalipur APMC,Vegetables,Onion,8.4,Metric Tonnes,01-03-2026
West Bengal,Hooghly,Pandua APMC,Vegetables,Onion,5.1,Metric Tonnes,01-03-2026
West Bengal,Hooghly,Sheoraphuly APMC,Vegetables,Onion,150,Metric Tonnes,01-03-2026
West Bengal,Howrah,Ramkrishanpur(Howrah) APMC,Vegetables,Onion,0.8,Metric Tonnes,01-03-2026
West Bengal,Howrah,Uluberia APMC,Vegetables,Onion,0.36,Metric Tonnes,01-03-2026
West Bengal,Malda,English Bazar APMC,Vegetables,Onion,18,Metric Tonnes,01-03-2026
West Bengal,Malda,Gajol APMC,Vegetables,Onion,13.5,Metric Tonnes,01-03-2026
West Bengal,Malda,Samsi APMC,Vegetables,Onion,16,Metric Tonnes,01-03-2026
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Vegetables,Onion,2.5,Metric Tonnes,01-03-2026
West Bengal,Medinipur(W),Garbeta(Medinipur) APMC,Vegetables,Onion,1.5,Metric Tonnes,01-03-2026
West Bengal,Medinipur(W),Ghatal APMC,Vegetables,Onion,2.6,Metric Tonnes,01-03-2026
West Bengal,Nadia,Bethuadahari APMC,Vegetables,Onion,7.4,Metric Tonnes,01-03-2026
West Bengal,Nadia,Kalyani APMC,Vegetables,Onion,2.5,Metric Tonnes,01-03-2026
West Bengal,Nadia,Karimpur APMC,Vegetables,Onion,6.7,Metric Tonnes,01-03-2026
West Bengal,North 24 Parganas,Barasat APMC,Vegetables,Onion,38,Metric Tonnes,01-03-2026
West Bengal,North 24 Parganas,Habra APMC,Vegetables,Onion,35,Metric Tonnes,01-03-2026
West Bengal,Paschim Bardhaman,Asansol APMC,Vegetables,Onion,18.5,Metric Tonnes,01-03-2026
West Bengal,Paschim Bardhaman,Durgapur APMC,Vegetables,Onion,18.5,Metric Tonnes,01-03-2026
West Bengal,Purba Bardhaman,Burdwan APMC,Vegetables,Onion,18,Metric Tonnes,01-03-2026
West Bengal,Purba Bardhaman,Kalna APMC,Vegetables,Onion,3.7,Metric Tonnes,01-03-2026
West Bengal,Purba Bardhaman,Katwa APMC,Vegetables,Onion,9,Metric Tonnes,01-03-2026
West Bengal,Puruliya,Balarampur APMC,Vegetables,Onion,1.7,Metric Tonnes,01-03-2026
West Bengal,Sounth 24 Parganas,Baruipur(Canning) APMC,Vegetables,Onion,3.5,Metric Tonnes,01-03-2026
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs) APMC,Vegetables,Onion,3.2,Metric Tonnes,01-03-2026
West Bengal,Uttar Dinajpur,Islampur APMC,Vegetables,Onion,4,Metric Tonnes,01-03-2026
